GeneID	Length	accepted_hitsCHS1.bam	accepted_hitsCHS2.bam	accepted_hitsFHS1.bam	accepted_hitsFHS2.bam	accepted_hitsCC1.bam	accepted_hitsCC2.bam	accepted_hitsFC1.bam	accepted_hitsFC2.bam
54C8D5CB31473F9D2BA7F2C72CA1B455	903	1452	884	1235	1514	1353	1548	1042	1144
785CF633D834161DE92685D53D5E4E1D	1895	0	0	0	0	0	0	0	0
BD3E81C403ACDFA3D55DB96CAE0061F6	1333	0	0	0	0	0	0	0	0
231FBE3775CBBEBA09D4FF1FA589BD4E	1737	0	0	0	0	0	0	0	0
D9EC0365233BEF141FE79BAABB06D9EA	1440	0	1	0	1	1	0	0	0
1BD32B8AA83E57115FFC4A9585FA0EE4	2561	0	1	0	1	1	0	0	0
91F4F2D2A5CB7D28B2C6045BA1CBCF5F	1629	120	69	111	135	208	41	135	57
951250F5BE630737A65D2436DBABB9FF	8625	11	3	8	6	25	10	8	13
F17C5CEFF0F3E5E172B478F98A10E995	7989	11	3	8	5	25	10	8	13
49AAC7E8A7ABE3A8CA77370A88A5194A	7836	11	3	8	5	25	10	8	13
2CAEB6361969EA4AA242A342C4477C65	7887	11	3	8	5	25	10	8	13
1BBC66ECF5F6F8A2A66241FC70934829	8190	11	3	8	6	25	10	8	13
DD02C30AFC87AF4079FC16811AF39A4B	8304	11	3	8	6	25	10	8	13
47855B10A2E2D2AFED66398DF8EB6779	8133	11	3	8	5	25	10	8	13
BE176EC6E2FA98B73FEAEDD257A8058A	7746	11	3	8	5	25	10	8	13
CCD45BED470E015C6537011D050F09B3	7848	11	3	8	5	25	10	8	13
234131AF8BB8F65248E57563A0B877AD	7734	11	3	8	5	25	10	8	13
03370EB3AA422A1BDB989F823DE9B89E	7899	11	3	8	5	25	10	8	13
C33F654202EEFFFCD52B7AE3AAB5D0CC	8655	11	3	8	6	25	10	8	13
DA61B85F698312CE6700FE995DD920D7	7055	11	3	8	6	25	9	8	13
0BCB2CE8CFD8980F6DAE2BC1126ACC26	8202	11	3	8	6	25	10	8	13
A552035DD37F5ABAD631E4A10EBFCC33	8001	11	3	8	5	25	10	8	13
A7C1C8EA80527F4137011A9DAEF7BF9D	8292	11	3	8	6	25	10	8	13
575CA404E404549E3F2DB30FB634CE4C	4924	1027	489	858	927	2365	842	1027	1538
9597FF0863D8368759D53F839F9665D9	4586	1026	487	857	927	2365	840	1027	1538
F8098763BBC227468B2B1847B167FCCE	2148	562	338	737	1073	1150	1451	1289	1442
774F4F1174FBF86833E7927ACB514C8D	2938	1119	718	991	1213	785	742	719	902
76C4A12D118C9339DC3D5B583CCBDE2C	1403	853	121	568	258	3637	719	2432	672
02F4CB485564AD2D679BCEA9974B87F2	2494	1209	155	754	319	4660	956	3043	886
85419701B80DF4ADC90F63119B323940	2280	1209	155	754	319	4660	956	3043	886
60B66B53D4086AA86A7C0A0BDBF81A19	6623	166	94	119	127	295	123	160	115
16FFCAE2083C2845A61F5E42AD19EEA7	6132	166	94	119	127	295	123	160	115
87741F13AA432A3C99EAD7FF5457656B	375	2	0	3	0	3	0	0	3
F9F4B72DE71A3F7E7FA3AB8072A5EFC9	5520	1125	569	829	993	1178	931	953	869
4372BB0C9CDC2B742136A8699F4BF2B0	1977	489	231	434	514	582	485	407	489
72BBE9A8A9D58E7F020A6DE06431FFE9	7093	711	419	715	762	1217	988	755	905
0AA4F2E7E767C07105002124C3E308B5	8078	712	420	723	763	1219	991	757	907
0A7730C7CE8BEA741BF8F2BCE0742307	6874	711	419	715	762	1217	988	755	905
7555E208AFFED02B25524E2F2137A955	2110	509	248	468	535	621	530	426	531
0503B4464539DAC53F7804A58B792500	6334	490	329	503	548	973	756	563	661
9B05186B0AC06DF009FA3B7AD678C087	10456	709	412	713	756	1197	972	749	893
44576B90700DBFCFB31195302D339EDC	4189	3719	2227	2612	3228	2265	4802	2220	3355
518CE4AB7664589222E6E21442D32159	3858	3656	2166	2566	3153	2224	4702	2192	3286
8651BDDE372B8176FD381CF34BEDCF12	3649	3656	2167	2565	3151	2224	4700	2190	3285
89ED63BBCE8AB02CDBDC2E0137D0CC8A	3203	3715	2226	2610	3226	2265	4800	2218	3353
D5EE8E6532A7BEE32CAD34CFC4535F69	4207	3666	2176	2574	3167	2233	4710	2196	3295
5015D4C156A4550205D197A84CED878A	3976	3656	2166	2566	3153	2224	4702	2192	3286
428B6FF511043B42DA2865CE98259A68	4116	0	0	0	3	0	0	2	0
27CDE548ACCE65B594F4029AD85159C2	1770	0	0	0	3	0	0	2	0
DFAF49FBF7D2F6C583CABA6326A4917C	1191	184	56	175	210	482	363	440	426
A011940DBE91176FE32619E4C200FB63	1286	0	0	0	0	0	0	0	0
7A6C78DFECCA8EF1B6BDD00F8AB8740D	3319	4	2	1	7	7	4	13	8
6DB36C7D2D403ADE28689B020B80C6F5	2895	4	2	1	5	6	3	10	8
72C60110D8F69B80A149CF74409012E9	612	1	0	0	0	8	2	0	0
E5532C03D9E74A9BEE092057BE7A7915	1686	29	22	17	31	3	5	14	25
673D22FC8E25C24361DB8B65F4CF9DA6	3800	4855	2516	3056	2630	3533	10801	5298	5511
59B18FBB5AFD61BE67A063C1060C6CB2	831	503	322	485	517	672	712	484	552
051422D262651F2848EA2AC9C06B4153	1269	0	2	0	0	0	0	0	0
AF9DF3A3739C532E6B79085D8A614D8F	1237	142	72	140	185	281	275	268	323
21A3FEA826B33DBF90FFB642256BAD8C	8141	11	7	14	5	31	4	22	8
09EFBCD84C305CDFC0584FB1AA09EE8F	2697	10	10	13	7	43	7	39	17
09737F6AD03B2717188059A4AC2F7C40	2805	171	68	132	133	114	103	103	123
C40C698EAB7BC2283A7583529A2762EB	2717	185	81	158	159	136	127	119	141
0F72C060E640714EA5D41A990AF3D68B	3115	184	82	154	157	134	121	112	141
CE47868DE16D258BBD3F5069AE4F9371	2950	189	87	171	163	144	134	127	153
DC90BBC5CF0B78030377ADD17A96260C	6286	116	67	96	145	130	134	115	139
9E2EB169C71B79FA4E26E5FF2D345892	6715	116	67	96	145	130	134	115	139
9D6C26D74A1418ED83C31240128C31FC	4872	6	5	6	15	12	25	4	6
4C2E75907DB632AD5D5DBD45054EDF07	2791	80	46	64	81	90	83	70	85
1A3CE66C206AB62EDA96759D4F9C5A35	1238	0	0	0	0	0	0	0	0
64856D649D45F55D2B24C5D586EA5383	1959	21	4	7	536	149	72	6	203
4FAC65308D70D334F7761DA037CF213E	702	1906	984	1535	1625	1776	1556	1330	1268
8FA93167217E73F377796E7AD4456B62	1140	2023	1140	2114	2193	1115	1599	1152	1440
5D3B933A095A4FB25A2FD9C2BBD9B8B7	3930	10	3	0	13	2	8	3	3
D83B21B996598FB1AC36368153FAFE71	3054	95	49	100	120	150	116	116	125
229F19BE8EF8F8AF7E2E34BE5A32EC45	1554	215	175	202	197	113	147	128	146
A6BA5FA082CD36CB74E4084752CCAA39	2897	1337	941	1700	2185	2428	2501	2325	3054
4B39D79DD9F13743B793576CD61B3F77	1143	1061	707	1292	1688	1749	1819	1713	2320
BF98702E8DFAE6F28E52C941D6CED4FC	2374	1319	922	1673	2147	2403	2466	2290	3009
E9464CC229099C8FCBD178C8A38FDA06	2445	1337	941	1700	2184	2428	2502	2323	3052
D11983088F58BAE338BF53D04BB9F317	1320	843	573	1012	1346	1372	1445	1378	1853
FCC1EC64F4AB6421469BC8A379844912	2418	1337	941	1700	2184	2428	2501	2321	3052
791EA97FF6C0BA250074155E47BBE9A7	2310	1319	922	1673	2147	2403	2466	2290	3009
585C18461A3A34C7D18896A1FCF79189	2482	1337	941	1700	2184	2428	2501	2321	3052
028FCF1D73E5EF8BCCBABD44E3FACF0E	1458	24	1	7	15	67	4	15	23
CB1AFC56AD2AD7C22D3CB3458822C78C	588	12	1	4	7	29	2	9	16
399EB7A3ECB0F65F2A78BD56F0570495	2411	59	36	49	42	75	40	42	64
D3DE2318A3CD2B8872C240F9CBDBAEAE	930	3	0	0	0	0	0	0	0
576632CF4BC698D651311A4B0A7A52E1	822	12	0	0	0	2	0	0	0
290BE8A9DE639FE7F459DA18232056FB	1030	2	0	0	0	0	0	0	0
FABB1501A7D41E9598FA9297086025B8	1046	3	0	0	0	0	0	0	0
4A01153F98286633BDDDA45B75CE3608	1082	3	0	0	0	0	0	0	0
4C62292B194F317BBB53594F3A4BB29E	2019	57	48	32	52	6	24	12	46
288C8D4CC6B937A555D04C4D15041D92	2095	57	48	32	52	6	24	12	46
40161BBCF4F050D6C6FAFAB2BECCA625	1983	57	48	32	52	6	24	12	45
3A7FB1F6476F141E5D65F43B344FF01D	1456	45	46	32	46	6	21	12	47
22F8ECD0886B3EC81465857461794B89	2020	57	48	32	52	6	24	12	46
5922C2AA24309F93AF6E7E6F0AAE9461	1459	45	46	32	46	6	21	12	47
CF50EC4B17BF53C24FF7E07CC7FF3CFB	1794	57	48	32	52	6	24	12	45
5E160A38967C1FF96777444FDEA3A9A8	616	1180	403	287	32799	16614	7585	858	14358
F2280DED6F3E65064033CE903A8D8838	1108	247	201	155	246	241	360	211	336
F93A241E381678CD5A4A3DD55EFA1291	10983	417	299	447	380	644	339	332	502
0BAF0A1E9EC6FD525965DE4343B38234	5120	72	49	79	147	214	148	110	205
A16484755FF43A5EA478BF0530CA09CA	1425	295	135	197	235	314	217	256	256
05F85C1C3BD4AF2C1A5CE04E1580224C	630	289	130	187	231	290	200	246	231
EC43C20509AC1D9115C4F765BEEE82DE	2061	467	231	483	690	917	974	1005	1187
979DDFDE83035D4BB731A821644199AA	1331	32	18	28	29	43	60	60	50
24A54FA2A51D969FD16395E25FA6F845	862	81	5	15	15	10	5	6	6
3C762BD4D90C846D3A15B30A45ABDC12	517	29	32	30	39	32	30	27	26
B0C3D0D2D7DAB8C375839BAB279DF857	3138	113	99	119	114	127	118	81	102
178552640C27DB99A7A212E8E699FA7E	2752	106	75	112	110	100	91	73	69
8B49433750577AAA4E0BD90A664EE578	2706	98	109	108	107	123	111	76	127
4015622BA1B1466ED6161635E738A4EC	1822	259	219	411	514	124	273	123	159
8CA2AA1C4D802CF18297DD0E5102AB6D	2356	277	250	432	547	148	327	136	179
92A67E47A5173A15B01A85BCA062E37D	6147	0	0	0	0	0	0	0	0
024C2D53090543FD22601407F3D92059	1074	720	334	588	680	760	1289	906	993
313FD35E1AF1AD787C9B5C6BD0386655	4584	1323	753	1045	1197	1570	2657	1873	1936
705BD0D5A60780AD0FEA8A11430BD4D6	6952	61	43	61	60	256	95	105	107
9B77779341C7F2549FF9252E524E2647	6045	59	41	59	60	249	95	103	107
A3794EAA2E78AE830A3DF37EB76F0272	3938	17	7	19	10	5	6	33	9
1FD1A02CE3A69A6CFF505C93A85143F4	4027	17	7	19	10	5	6	33	9
06D43B534B23F7E7A274967DDB9D559C	4057	17	7	19	11	5	6	33	9
A2D44A4179553E89D5C6BE30070BA9FD	3968	17	7	19	11	5	6	33	9
D25E3DF8BA5DA182DF2F3D5FAF088F1C	1080	2	0	0	0	1	0	0	0
DC9C858DE41C1A10EDAC694E821FDB71	264	0	0	0	1	10	1	7	0
A2EA980F56812DB56359A14FA6F00423	1048	54	58	73	107	154	185	107	119
ADB2451B60C9E908FD98C5C4932CE071	2397	0	0	0	0	0	0	0	0
BA40884874DD7764FADB9B22551E95F3	2370	0	0	0	0	0	0	0	0
500DDEAF410270C4FD3F356265C371D6	2324	1250	900	1222	1697	1176	1610	984	1453
9B15943677F421BB5592B96F817E7AFC	1038	569	338	620	935	681	859	856	964
23199CBD87C1FB412BACF132954E9F05	1837	137	66	127	127	257	161	240	232
27CA1E84B9C4165D40FDC7DEE79275F1	417	444	881	249	3780	2979	2200	522	3177
0C53CAFB31DE8A04F90698A29BCFDF06	745	444	881	249	3780	2979	2200	522	3177
EFF66C89A41CB81100C4DB2058F22939	1248	11	2	3	5	19	9	11	30
A2BD63A6FE333F17C6FCAC74895F1868	832	743	816	223	14194	8168	5221	944	6655
159CDF87032ECBABD03020D769165BBF	577	743	816	223	14194	8168	5221	944	6654
44F569AD5E1E2234AC3779A78BA68116	1287	0	2	0	1	0	0	0	1
0A4B5A644A6191A361637915DF1656EE	1306	0	2	0	1	0	0	0	1
105FA31084687619991FB770F6041467	2664	1	2	0	2	0	0	0	1
F239C7236A4FEC4C1AF501A0B6818B08	1464	4351	9989	3302	21544	16919	18155	8353	22543
95DF7B3BDB955DB6679EE5F9E1E0A8C4	840	4351	9991	3302	21543	16919	18155	8353	22542
98F827C3D29B61E88CA61390E4A007D9	726	1111	725	1464	1860	1639	1934	1719	2144
C38A657FAAA3907CF245768A394D3081	2099	2107	1358	1863	2541	2461	2841	1942	2386
75D0DC95C91CF297510FED74BF04BD7A	1691	113	38	99	113	146	108	213	147
8D3DCEDA04D2F99A4F8CCEEE9640A718	2239	135	51	112	134	184	123	248	163
2DCF7D446989B0F4F01A1AFB04F844B3	1485	349	162	408	482	453	443	333	494
C03C2D4857A4B047A51A88840377EB91	2423	374	187	439	541	493	494	355	532
24D70C1EC3BD21ABD57DFDBA7469CCCD	1101	374	186	437	536	490	485	350	531
0825BDE474EABF99659B597AC44507EF	780	0	0	0	0	0	0	0	0
DA7C6DCA9908644E8BD05A914987AD7D	351	316	203	400	427	325	422	399	441
BDA6124CE1A78646188C79EE3462D0D3	2571	0	0	0	0	0	0	0	0
293F75E9CB9AF40FCC600B202C88F18B	2508	0	0	0	0	0	0	0	0
5A6883DB15B15A2BBF768CBD65E43635	2049	0	0	0	0	0	0	0	0
A1613B05FCF3EA20A86C62F86F9F0D7F	2444	0	0	0	0	0	0	0	0
A9C5B1386CCD26492D8D7F37DC4C881B	2162	0	0	0	0	0	0	0	0
31861C6569EAF6DD32DBD5C7A97B3A77	2160	0	0	0	0	0	0	0	0
D766FEB623262881B5543C5B48CFC5A4	1921	0	0	0	0	0	0	0	0
2C0E1F2803CC38A64C4A8DBEAF6134CE	2506	0	0	0	0	0	0	0	0
2CFCA14CE2E42ACB17FE9C4946C3D6ED	1985	0	0	0	0	0	0	0	0
1685CE8A6CD10A06878BA93BD7AE2E7E	2224	0	0	0	0	0	0	0	0
623CF1635604405D27EAEDD3E000BFE6	2267	0	0	0	0	0	0	0	0
C439CEBD36614E3374802D16AE29D1AB	1020	0	0	0	1	0	0	0	0
8EF079512A62B19D9455B02CCA087875	2158	0	0	0	0	0	0	0	0
FFB478C1BE7E5922EC763CAD654328F8	2952	103	44	87	90	67	63	52	73
9F61BD972533FD79C3799703EADD62CA	1502	4	0	1	1	7	1	12	1
4325269860B3CFF99358C23C26551CE8	2902	61	52	49	89	153	168	149	141
A1F5CF65029B59F78A817A8E5B502991	2716	61	52	49	89	153	167	149	141
26A8CCE1C94C8344DDF006334BDFB670	948	74	30	65	48	98	55	59	86
D285716C51B637894C96F16C1622DA85	8186	200	185	174	284	349	324	344	366
981BD017D21234CB4C73602EF3D83B33	7832	198	182	174	281	343	318	342	364
C8FB4B199077E23157AB4F7815E9FFB5	7476	213	180	167	270	360	327	354	356
E6249FD3D5245EED612C14EB97C6811F	525	444	337	594	526	842	352	393	666
B0E87CD29189993847D8557467176232	419	135	11	33	2265	1005	418	67	1869
A879C85F407B4EA0EC4B8F88852C8AAA	396	135	11	33	2265	1005	418	67	1869
3C872E60F08643050B4943C2471F5462	441	237	130	192	219	249	296	216	221
9C79647589D9A8C041AA98E06739CD35	2553	2	0	1	5	2	2	0	1
E53884C3C95024C9BB0A7765EAFA3170	1226	1423	1077	1760	2021	1330	2530	1525	1690
B7E651AFCE64D5D3CE624DC927FA7ECB	4367	1	0	0	19	70	2	8	60
51E41E2C491797D2A53C85F7FF92648C	2079	136	4	0	1	4	10	5	4
409584F969C02A89C9BBCBBE82FBFB5F	1945	158	4	0	2	4	12	9	5
BE99A72E742D3A7AA0606B1519DD76EE	2698	158	4	0	2	4	12	10	5
8BB9C1E4F0A61E585313CC8C88894CE2	3861	4398	1699	3427	2666	9495	4023	6144	3911
78934219E58D5C8D87AFE51E2E1AA229	3559	4398	1698	3425	2666	9487	4023	6136	3909
CAC59DD5BE4AC7D0FE00C50F17C8F03B	3906	4398	1699	3427	2666	9495	4023	6144	3911
E3266DFAE728E9B58162DFA9F7316E9F	2865	4378	1609	3380	2648	8910	3743	6021	3774
1976028C9C2BD5F60481CF5D9B7372DA	4743	4607	1793	3577	2800	9674	4201	6304	4087
8B7A0FCA4AFC446843A1D2AAABCC403E	3389	4398	1697	3423	2666	9474	4021	6129	3906
C7EF7DB3D8B7C826FAD2B7D7A69F77FB	771	115	71	103	141	201	214	175	233
C805752C4598C1141DB6A045920C1C4E	4895	703	605	676	936	771	1435	785	950
72C3432BAEA8811085022443A7A9FBF9	2590	703	605	676	936	771	1435	785	950
9FDEA68CCED0060BB97EACE9D075A145	3030	736	646	713	979	801	1473	815	1009
BF975E29AC6333CF04387469E4A2431E	2933	703	605	676	936	771	1435	785	950
1A1CF6C787641329937B2CD0B01F76D3	570	362	8	68	8	305	40	245	54
698C0C3999BE2992B6C556F99465B22D	1539	178	80	192	177	509	396	451	310
530A1522021DD742E0606B3D6A108913	651	0	0	0	1	0	0	0	0
D01E78655F8D5FE9AE776E7DDB6B1B92	1665	0	0	1	1	1	1	0	2
987AF371C8CC4BF4EBDC228E5C725FC8	717	94	88	91	109	157	142	91	117
360C74C527F67EF19D623A154F25D20D	2959	14	7	24	20	34	25	19	13
91C0716448A6CA11DA8C80ABC7673D32	2052	3	3	1	4	45	0	7	35
9C5BFFC223B54B582C8EB637B1287BD9	1902	3	3	1	4	45	0	7	33
A1A491B5EB73B3CD7B8E8E770384E519	1989	2	3	0	4	41	0	6	29
51B072AC43DF3ECCB3D1BAC5565880C1	1994	116	53	77	121	131	129	138	119
BA7E69CD2622C85078767F6B9532ABB0	723	25626	15194	27309	35316	27791	33484	25537	29583
34F3E4E5728B19D9F5C40F0258577937	824	25622	15193	27307	35308	27779	33467	25519	29563
22CB65052D04AB772CCF41C130344EA6	562	25622	15193	27307	35308	27779	33467	25519	29563
E0C034758A713F266B27211F553DDD97	6027	7	9	7	12	21	17	21	13
390B630652C4AFB5450CE5367BC9295C	1530	444	232	439	580	599	675	441	598
698D8E918484018DCD125C86F27B0B02	8554	1214	665	1279	1464	2227	2014	1700	1648
16F8A0F77AB9B0084C917ADA9BC13E16	1905	0	0	0	4	2	2	0	0
5E4A50D6083BBDF296931D6A1B93B8A2	1725	153	49	114	68	173	20	84	13
1EF478B0E4DB92A6A37690F0F791F494	2363	174	57	128	77	214	23	105	19
F6294C97A65725675FEBEC51F589DC10	2338	173	55	125	76	210	22	100	18
C264DA85E1FB31325A71DEC0D6D0E002	765	4733	2322	3785	3334	3614	6397	3614	4130
6074284C2676DF4F79A606AF92DD0FF2	1903	791	374	781	630	583	565	564	589
3D2F247361D287F1AB83D577D6453122	2577	0	0	0	0	0	0	0	0
6F18A5311F26AE2AAEB57D3372D10EDE	1828	380	28	53	93	35	45	30	52
9C2415995D33336EDFDB8FB4214189B5	1650	380	28	53	92	35	45	30	52
55660FF940E1840BA1E89F1BD2B1F703	102	91	47	82	125	121	106	85	99
A24CFD72310B482262DF968B8C905159	673	0	0	2	4	0	3	0	1
85E451B497F1B324D30807BDCD161E3A	595	0	0	2	4	0	3	0	1
A4651829B121183A55DD014FCD2A6F1F	1806	2782	2645	4932	5008	1033	1906	1001	2994
A7DAFF570EDD9F0FF860393A45E1D3D9	2139	22	16	22	23	37	26	34	32
977CE9FC786F1B5890CF4D0C3C129268	1074	29	22	42	51	46	60	50	58
4D1E9764902F298482117C61A1791324	1356	0	4	1	5	4	1	1	0
E0EA5F4B8C1266E3DA61A7AEE0905677	1704	50	70	26	67	18	13	9	9
AA436142E2842A277209B2E09D9E019F	2113	61	93	33	76	25	15	10	16
45B5FC98FFBCC8B902D6CEF333C16810	2678	14	0	0	0	0	0	0	0
033788D20D7F1C62086E9CAA50F8F725	3659	55	1	0	31	4	4	7	16
ACF40CB81FBF086947F800690DA7459A	3947	49	1	0	27	4	4	6	15
8331B718BD31AE338019F347F8919B00	4906	49	1	0	27	4	4	6	15
307098DE38ED596552B37D0C4B175114	1502	170	128	102	767	475	350	193	550
469E020D8567D53AEEBE5C7AE4920DA6	2686	1	0	1	2	34	2	2	16
10C1416A31F2FA63FA72B3E495EF9ECF	1997	1	0	0	2	25	1	1	11
83AA90D612F6C8A969962B1A7BE1C7EE	433	0	0	0	0	0	0	0	0
B1AE15FA0FDD8DD630712FCC36A3F82A	579	0	0	0	0	0	0	0	0
EE8C80D1F884D470D785FD609D3F9867	2260	15	7	11	12	23	19	24	18
2B4A19554DCE88A69E56E2B31D38E8E4	899	0	0	0	0	0	0	0	0
16EAFB90D66A87033BC10EADE2B016CB	1582	172	97	134	163	173	205	150	197
5063BDD342DCAECB3411780A097EA241	423	512	500	581	922	1022	1124	637	941
EBBE760AAE7C630210FDCBC49A4765A6	1010	0	0	0	0	0	0	0	0
BEB4BCA70DB54E66EDC4D3CF7DD59458	1203	0	0	0	0	0	0	0	0
D6FA0C8AC2A87C6FB1D7F64D2CE6E4BD	1327	0	0	0	0	0	0	0	0
BC4FAF4CB490229E6AB100C5A4991FC4	931	0	0	0	0	0	0	0	0
F7ADFBF480362B9F340A4CF5D3AEFB2B	1522	286	103	252	307	414	422	361	423
42D528896DBF98501C2AF12DCA8B5A0E	1641	286	103	252	307	414	426	362	423
740DB3EF56157BD4A2C48C360AA51963	2529	25	10	16	14	17	1	15	6
77D89BC54588F6F356D2641FD4CC7E2D	1913	13	7	9	4	8	0	7	2
0D51F99447C84F562B1E6D5F784E7F9C	797	0	0	0	0	0	0	0	1
87DD31680E58EA4D26F5CDABEBE8AF5F	4260	671	457	694	784	1300	1019	795	921
7CBE985BD1D1237F9649F787C3136521	4299	671	457	694	784	1300	1019	795	921
9FDE30A8D3CA3BDA81B97EA08D06AFA2	1371	0	0	0	0	0	0	0	0
6D5E30947E0D2E6245D1C5D2D2FD813C	1226	3	1	12	2	11	11	10	2
FC610FF35ACCAD2E02AB4592DD84CF14	1384	3	1	12	2	11	11	10	2
BEA1FC8C168B5ED916D60464332B6A3A	4689	0	0	0	0	0	0	0	0
825C57B784F048DC606A01D4AF95E5C4	954	209	119	202	258	316	503	371	432
6146027CD094FBFD531F8380EB7C4A5D	2715	1105	400	1227	558	5089	1883	3574	954
375326AA6B88454F6686B884632CC2C5	3670	1085	402	1236	561	5093	1862	3561	958
B8D7090B5277B09DBD5FD7942EB00B55	2956	1079	394	1226	558	5071	1861	3552	947
440F65F8CAE65B51F89548DEE6E98251	1596	1058	376	1196	537	4632	1702	3342	893
B9353D4078BB26B3B46731BB69AA229C	684	44	12	31	23	29	23	18	20
88D52C5E80A0B6AF76B8F9E648DDE9B4	5124	44	47	38	41	38	39	43	53
A09E3F4A8F63BB068DB721D7CDF83C55	519	88	50	90	116	129	126	113	154
6D29028C4B7038ADA0430FA49965E575	1641	2	12	0	8	22	7	9	2
DD92E299B9DD7CDBA0871BF2B2DC4B1E	3508	157	107	191	250	161	194	150	240
2814B7A6393CDBF87B68C0E6C5742862	654	4096	2590	4973	5737	3324	6018	3988	4917
E01E2FE93836CFACE769FD8349312BC6	1172	17	8	22	21	18	21	5	15
57C38B39CF9318EA209C2BC1D1053E0D	6067	137	89	139	191	333	359	298	331
6D7754550F973D8D0CB65F8E1D586BA8	7690	137	89	139	190	332	359	299	336
7055F45391401E9BD1FAF51160CBB4D0	2176	4	2	4	8	113	6	9	59
9A80B8954D80341DCB9E386DA7AAE45D	2249	4	2	4	8	114	6	9	59
36051A7771CBED5BAE4719069EC0E4F2	648	224	104	258	287	332	391	422	358
61F6437E6850FBE8600E282FEE96282B	535	224	104	258	287	332	391	422	358
0DC396B39409FAA38BD362152E36C9C4	708	22	17	31	26	18	21	22	34
DEABCD012F6D017D50F99F1EF0B79C7D	456	145	52	113	62	312	73	118	197
40B8CCE42D66644DE48889BC2B896F52	1470	1	0	0	0	5	0	0	0
B3D09380B6E6F9BF2AFF201169F1DC60	2362	21	0	4	26	59	4	53	13
842AAA17DEBB62AE373A24A540D63FDF	1744	15	0	4	25	52	3	49	11
47E780C7CC7CC193C54697ED9644800A	2704	142	46	92	84	337	70	108	204
B3EF2B0A2B48814420CFC36035B21D76	2209	1	0	1	6	4	0	4	2
64B4562D3386278CF517CAF0B64FAEF0	576	53	29	65	159	93	77	113	90
32F526C7E5C4D4E26549A0F0CCE73B52	3431	1102	796	753	890	495	618	421	431
DC867BA249B31FA602F9E290CEE68701	2302	1047	784	739	868	474	540	417	422
5216545B659948130BCF05E6BAA3507F	2768	1050	786	744	873	482	570	421	425
73514C6BCAD8D20E520A0B160B048052	4990	2	0	2	0	2	2	2	6
710BF60BD17F0B0A216850BFE930A14D	1162	0	1	0	0	0	3	1	2
F345D1BE45DB7C77088DAAA4BA8F7896	1542	0	0	1	2	1	0	0	0
306654C483F75C803D2CA7153610DD01	1554	0	0	1	2	1	0	0	0
B453A6959595B798897ABD88A4C2B448	1230	11	3	1	2	5	1	3	3
3960C3AB3AB4882FC1C2B6D384C3A06A	1582	0	0	0	0	0	0	0	0
093CEACECA0D52AC8F87FD1E15F4D935	905	0	0	0	0	0	0	0	0
F8CF44AF57B4FC56E1E1673170315D44	1697	0	3	0	1	0	2	2	1
459D95481144D73593EC6E412505E67B	1703	0	4	0	2	0	2	4	1
B98F51D10EAC6FFB95544F1EFF401DD5	2306	0	4	0	2	0	2	4	1
C130858C35211E57FD80122ABE9E9ECA	2112	0	4	0	2	0	2	4	1
62E193732223313ABA90DC43CC61FFD0	1791	0	4	0	2	0	2	4	1
50FEDB362A981389554E0C134497FC97	1783	0	1	0	1	0	2	0	0
7BD46E75FD4FD7837DA540BD80A99615	668	0	0	0	0	0	0	0	0
7F13C4B56CCC9FE3F96CDE5EFE204ADB	1088	0	0	0	0	0	0	0	0
24645DF4B538F8102D832B76F255C204	1441	257	219	312	464	394	627	479	634
94816280CFA05416B7FCAEA12467B5DD	143	158	73	160	162	186	182	149	138
C8E4E15BBC023B52E3E50EC771BD43B8	1497	164	33	84	61	233	61	150	100
595E650604DD61F47609695AC0A68E07	3399	2325	277	1085	508	6383	550	2031	2157
3E86CB9D0DB3357A58BB7AB8E59E659B	273	0	0	0	0	0	0	0	0
3262B33066B38159D099DA69A56B95EE	465	6703	3625	5813	6231	6627	6392	3988	4557
F5B9A5439B0CE9CE4E3A560EA1A01E4D	2727	345	2	3	3	9	1	6	3
42D85743FDCB2360CEC0C24ACAC44490	2683	404	3	10	2	46	19	24	11
3FA5CB7815298A4A74666A45752B5610	2047	309	9	17	1	182	10	54	8
B31094DD321A732E1D90CCC3984E7EAA	1632	357	2	10	2	40	9	15	6
FFA8F1DD9CEAA710EAA6B21372947335	1338	93	5	17	0	278	6	90	1
42729A5462632236072DFCF5E8CB96AB	4008	52	54	59	50	77	74	51	89
76EC303E5B729B3577ED8A1F3312B480	2011	1	7	6	2	6	2	1	11
258AF547F8774EF318DC1585457804B4	4031	52	54	59	50	77	74	51	89
0E2B553D81FEBAA05D460D057ECF9F11	1944	1	7	6	1	6	2	1	11
D550054F40C672ED35AFF430F93D6805	2171	13701	5668	10130	9177	37988	11580	18240	9815
D2A3A3B7598A972651A1B724E3455DC6	1097	5	0	1	6	3638	8	3	0
3182C77EEAF44ABEB8730BD85B10498B	1508	5	0	1	6	3638	8	3	0
882060BE0F8F90CA0A748991ADCFBA8F	1945	5	0	1	6	3638	8	3	0
FC0443F967C92F23B7C9DFB8ACBB2D64	1417	0	0	0	0	0	0	0	0
336A0EB7495DC52A796D8EA30B719DC1	1128	0	0	0	0	0	0	0	0
61EC61098E8708F2C61BE8BA5E9F5018	1131	74	64	56	83	131	131	79	97
E95EC72B9DC5095A876B95E4E98EB70F	6972	3547	2232	3227	3773	6971	4926	3738	3845
